Pserial	Hserial	Addnum	hhold	PersNo	FinOutC	IndOut	Sex	Age90	Adults	Children	Infants	SampType	psu	NOFHH	Relto01	Relto02	Relto03	Relto04	Relto05	Relto06	Relto07	Relto08	Relto09	Relto10	Relto11	Relto12	ReltoHRP	wt_hhld
121314102	1213141	14	1	2	110	110	2	64	2	0	0	1	2141226	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.983421582023509
121316101	1213161	16	1	1	110	110	1	33	2	3	0	1	2141226	1	96	1	8	8	8	-1	-1	-1	-1	-1	-1	-1	96	.885556838302823
121316102	1213161	16	1	2	110	110	2	31	2	3	0	1	2141226	1	1	96	8	8	8	-1	-1	-1	-1	-1	-1	-1	1	.885556838302823
121316103	1213161	16	1	3	110	110	2	8	2	3	0	1	2141226	1	3	3	96	13	13	-1	-1	-1	-1	-1	-1	-1	3	.885556838302823
121316104	1213161	16	1	4	110	-1	1	6	2	3	0	1	2141226	1	3	3	13	96	13	-1	-1	-1	-1	-1	-1	-1	3	.885556838302823
121316105	1213161	16	1	5	110	110	1	4	2	3	0	1	2141226	1	3	3	13	13	96	-1	-1	-1	-1	-1	-1	-1	3	.885556838302823
121318101	1213181	18	1	1	110	110	1	50	5	0	0	1	2141226	1	96	1	8	22	8	-1	-1	-1	-1	-1	-1	-1	1	.997105910839008
121318102	1213181	18	1	2	110	110	2	51	5	0	0	1	2141226	1	1	96	8	22	8	-1	-1	-1	-1	-1	-1	-1	96	.997105910839008
121318103	1213181	18	1	3	110	110	1	22	5	0	0	1	2141226	1	3	3	96	2	13	-1	-1	-1	-1	-1	-1	-1	3	.997105910839008
121318104	1213181	18	1	4	110	110	2	20	5	0	0	1	2141226	1	22	22	2	96	22	-1	-1	-1	-1	-1	-1	-1	22	.997105910839008
121318105	1213181	18	1	5	110	110	2	25	5	0	0	1	2141226	1	3	3	13	22	96	-1	-1	-1	-1	-1	-1	-1	3	.997105910839008
121319101	1213191	19	1	1	110	110	1	33	2	1	0	1	2141226	1	96	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.987274708113956
121319102	1213191	19	1	2	110	110	2	37	2	1	0	1	2141226	1	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.987274708113956
121319103	1213191	19	1	3	110	110	2	11	2	1	0	1	2141226	1	3	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.987274708113956
121324101	1213241	24	1	1	110	110	1	67	1	0	0	1	2141226	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.937952038104129
121403101	1214031	3	1	1	110	110	2	58	3	0	0	1	2141265	1	96	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.03430588004965
121403102	1214031	3	1	2	110	110	1	58	3	0	0	1	2141265	1	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.03430588004965
121403103	1214031	3	1	3	110	110	2	25	3	0	0	1	2141265	1	3	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1.03430588004965
121404101	1214041	4	1	1	110	110	2	47	3	1	0	1	2141265	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	.935719103801975
121404102	1214041	4	1	2	110	110	1	48	3	1	0	1	2141265	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	.935719103801975
121404103	1214041	4	1	3	110	110	2	16	3	1	0	1	2141265	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	.935719103801975
121404104	1214041	4	1	4	110	110	2	10	3	1	0	1	2141265	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	.935719103801975
121407101	1214071	7	1	1	110	110	2	60	2	1	0	1	2141265	1	96	1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.953050932378433
121407102	1214071	7	1	2	110	110	1	59	2	1	0	1	2141265	1	1	96	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.953050932378433
121407103	1214071	7	1	3	110	110	1	10	2	1	0	1	2141265	1	4	4	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	.953050932378433
121408101	1214081	8	1	1	110	110	2	53	2	0	0	1	2141265	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.00605299654548
121408102	1214081	8	1	2	110	110	2	16	2	0	0	1	2141265	1	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1.00605299654548
121409101	1214091	9	1	1	110	110	1	70	2	0	0	1	2141265	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.833802574355419
121409102	1214091	9	1	2	110	110	2	71	2	0	0	1	2141265	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.833802574355419
121411101	1214111	11	1	1	110	110	2	49	2	0	0	1	2141265	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.920573619761116
121411102	1214111	11	1	2	110	110	1	50	2	0	0	1	2141265	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.920573619761116
121413101	1214131	13	1	1	214	110	1	50	4	0	0	1	2141265	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	1.10304102536003
121413102	1214131	13	1	2	214	430	2	46	4	0	0	1	2141265	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	1.10304102536003
121413103	1214131	13	1	3	214	430	2	22	4	0	0	1	2141265	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	1.10304102536003
121413104	1214131	13	1	4	214	430	1	20	4	0	0	1	2141265	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	1.10304102536003
121414101	1214141	14	1	1	110	110	2	70	1	0	0	1	2141265	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.891256573738647
121416101	1214161	16	1	1	214	110	1	52	3	0	0	1	2141265	1	96	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.98732793801079
121416102	1214161	16	1	2	214	450	2	53	3	0	0	1	2141265	1	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.98732793801079
121416103	1214161	16	1	3	214	340	1	22	3	0	0	1	2141265	1	3	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.98732793801079
121418101	1214181	18	1	1	110	110	1	67	2	0	0	1	2141265	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.929580684349299
121418102	1214181	18	1	2	110	110	2	61	2	0	0	1	2141265	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.929580684349299
121419101	1214191	19	1	1	214	110	2	50	2	0	0	1	2141265	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.931449608886601
121419102	1214191	19	1	2	214	340	1	60	2	0	0	1	2141265	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.931449608886601
121424101	1214241	24	1	1	110	110	1	80	2	0	0	1	2141265	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.985619900564532
121424102	1214241	24	1	2	110	110	2	80	2	0	0	1	2141265	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.985619900564532
121502101	1215021	2	1	1	214	210	2	41	2	3	0	1	2141440	1	96	8	8	8	8	-1	-1	-1	-1	-1	-1	-1	96	.922743962671287
121502102	1215021	2	1	2	214	430	1	22	2	3	0	1	2141440	1	3	96	14	14	8	-1	-1	-1	-1	-1	-1	-1	3	.922743962671287
121502103	1215021	2	1	3	214	110	2	14	2	3	0	1	2141440	1	3	14	96	13	13	-1	-1	-1	-1	-1	-1	-1	3	.922743962671287
121502104	1215021	2	1	4	214	110	1	10	2	3	0	1	2141440	1	3	14	13	96	13	-1	-1	-1	-1	-1	-1	-1	3	.922743962671287
121502105	1215021	2	1	5	214	-1	1	5	2	3	0	1	2141440	1	3	3	13	13	96	-1	-1	-1	-1	-1	-1	-1	3	.922743962671287
121504101	1215041	4	1	1	110	110	1	35	2	2	1	1	2141440	1	96	1	8	8	8	-1	-1	-1	-1	-1	-1	-1	96	1.06713228935234
121504102	1215041	4	1	2	110	110	2	32	2	2	1	1	2141440	1	1	96	8	8	8	-1	-1	-1	-1	-1	-1	-1	1	1.06713228935234
121504103	1215041	4	1	3	110	110	2	8	2	2	1	1	2141440	1	3	3	96	13	13	-1	-1	-1	-1	-1	-1	-1	3	1.06713228935234
121504104	1215041	4	1	4	110	110	2	6	2	2	1	1	2141440	1	3	3	13	96	13	-1	-1	-1	-1	-1	-1	-1	3	1.06713228935234
121504105	1215041	4	1	5	110	-1	1	1	2	2	1	1	2141440	1	3	3	13	13	96	-1	-1	-1	-1	-1	-1	-1	3	1.06713228935234
121507101	1215071	7	1	1	110	110	2	35	1	0	0	1	2141440	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.941501133311432
121509101	1215091	9	1	1	110	110	1	64	2	0	0	1	2141440	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.09327687706535
121509102	1215091	9	1	2	110	110	2	57	2	0	0	1	2141440	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.09327687706535
121510101	1215101	10	1	1	110	110	1	78	2	0	0	1	2141440	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.910595191196661
121510102	1215101	10	1	2	110	110	2	69	2	0	0	1	2141440	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.910595191196661
121513101	1215131	13	1	1	110	110	1	30	2	0	0	1	2141440	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.3545117939908
121513102	1215131	13	1	2	110	110	2	27	2	0	0	1	2141440	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.3545117939908
121521101	1215211	21	1	1	110	110	2	35	1	0	1	1	2141440	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.902055820374832
121521102	1215211	21	1	2	110	110	2	0	1	0	1	1	2141440	1	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.902055820374832
121702101	1217021	2	1	1	214	110	2	55	2	0	0	1	2141066	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.515588481789047
121702102	1217021	2	1	2	214	430	1	54	2	0	0	1	2141066	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.515588481789047
121703101	1217031	3	1	1	214	110	2	60	3	0	0	1	2141066	1	96	2	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	.608960143256738
121703102	1217031	3	1	2	214	110	1	53	3	0	0	1	2141066	1	2	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.608960143256738
121703103	1217031	3	1	3	214	430	1	25	3	0	0	1	2141066	1	3	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.608960143256738
121710101	1217101	10	1	1	110	110	1	32	2	1	0	1	2141066	1	96	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.498478117885612
121710102	1217101	10	1	2	110	110	2	35	2	1	0	1	2141066	1	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.498478117885612
121710103	1217101	10	1	3	110	110	2	5	2	1	0	1	2141066	1	3	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.498478117885612
121711101	1217111	11	1	1	110	110	2	27	1	2	0	1	2141066	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.419042484270136
121711102	1217111	11	1	2	110	110	2	5	1	2	0	1	2141066	1	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.419042484270136
121711103	1217111	11	1	3	110	110	1	2	1	2	0	1	2141066	1	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.419042484270136
121713101	1217131	13	1	1	110	110	1	81	2	0	0	1	2141066	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.500285811713366
121713102	1217131	13	1	2	110	110	2	76	2	0	0	1	2141066	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.500285811713366
121714101	1217141	14	1	1	110	110	2	30	1	2	0	1	2141066	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.415451071839122
121714102	1217141	14	1	2	110	110	2	10	1	2	0	1	2141066	1	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.415451071839122
121714103	1217141	14	1	3	110	110	2	8	1	2	0	1	2141066	1	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.415451071839122
121719101	1217191	19	1	1	110	110	1	82	2	0	0	1	2141066	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.500285811713366
121719102	1217191	19	1	2	110	110	2	84	2	0	0	1	2141066	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.500285811713366
121721101	1217211	21	1	1	110	110	1	77	2	0	0	1	2141066	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.434509470356595
121721102	1217211	21	1	2	110	110	2	71	2	0	0	1	2141066	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.434509470356595
121724101	1217241	24	1	1	110	110	2	44	3	0	0	1	2141066	1	96	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.576659828210488
121724102	1217241	24	1	2	110	110	1	43	3	0	0	1	2141066	1	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.576659828210488
121724103	1217241	24	1	3	110	110	2	16	3	0	0	1	2141066	1	3	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.576659828210488
121902101	1219021	2	1	1	110	110	2	63	1	0	0	1	2141360	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.02390830686811
121903101	1219031	3	1	1	110	110	1	64	2	0	0	1	2141360	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.980579823972906
121903102	1219031	3	1	2	110	110	2	52	2	0	0	1	2141360	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.980579823972906
121907101	1219071	7	1	1	110	110	2	85	1	0	0	1	2141360	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.05744107363614
121908101	1219081	8	1	1	214	110	2	46	4	0	0	1	2141360	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	1.21197432198432
121908102	1219081	8	1	2	214	430	1	47	4	0	0	1	2141360	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	1.21197432198432
121908103	1219081	8	1	3	214	110	1	21	4	0	0	1	2141360	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	1.21197432198432
121908104	1219081	8	1	4	214	430	2	19	4	0	0	1	2141360	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	1.21197432198432
121909101	1219091	9	1	1	110	110	1	53	1	0	0	1	2141360	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.08075827210505
121911101	1219111	11	1	1	110	110	2	81	1	0	0	1	2141360	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.05744107363614
121916101	1219161	16	1	1	110	110	2	54	1	0	0	1	2141360	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.927951131065857
121918101	1219181	18	1	1	110	110	1	25	2	0	0	1	2141360	1	96	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1.34051450821539
121918102	1219181	18	1	2	110	110	2	25	2	0	0	1	2141360	1	2	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.34051450821539
121919101	1219191	19	1	1	110	110	2	55	2	0	0	1	2141360	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.08197918523979
121919102	1219191	19	1	2	110	110	1	58	2	0	0	1	2141360	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.08197918523979
121921101	1219211	21	1	1	110	110	2	81	1	0	0	1	2141360	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.05744107363614
122003101	1220031	3	1	1	214	110	2	62	2	0	0	1	2141049	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.52167987605679
122003102	1220031	3	1	2	214	430	1	57	2	0	0	1	2141049	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.52167987605679
122007101	1220071	7	1	1	214	110	1	61	4	0	0	1	2141049	1	96	8	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	.805894106789045
122007102	1220071	7	1	2	214	430	1	26	4	0	0	1	2141049	1	3	96	13	13	-1	-1	-1	-1	-1	-1	-1	-1	3	.805894106789045
122007103	1220071	7	1	3	214	530	1	25	4	0	0	1	2141049	1	3	13	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	.805894106789045
122007104	1220071	7	1	4	214	430	1	18	4	0	0	1	2141049	1	3	13	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	.805894106789045
122008101	1220081	8	1	1	214	110	2	42	3	0	0	1	2141049	1	96	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.507363700746051
122008102	1220081	8	1	2	214	430	1	48	3	0	0	1	2141049	1	1	96	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.507363700746051
122008103	1220081	8	1	3	214	110	2	17	3	0	0	1	2141049	1	3	6	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.507363700746051
122009101	1220091	9	1	1	110	110	2	70	1	0	0	1	2141049	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.47238256916754
122010101	1220101	10	1	1	214	110	2	61	2	0	0	1	2141049	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.471841180840539
122010102	1220101	10	1	2	214	590	1	70	2	0	0	1	2141049	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.471841180840539
122011101	1220111	11	1	1	110	110	2	31	2	2	0	1	2141049	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	.500440439665211
122011102	1220111	11	1	2	110	110	1	31	2	2	0	1	2141049	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	.500440439665211
122011103	1220111	11	1	3	110	110	2	5	2	2	0	1	2141049	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	.500440439665211
122011104	1220111	11	1	4	110	110	2	4	2	2	0	1	2141049	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	.500440439665211
122014101	1220141	14	1	1	110	110	1	57	1	0	0	1	2141049	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.562452888485584
122016101	1220161	16	1	1	110	110	2	60	2	0	0	1	2141049	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.622018612579709
122016102	1220161	16	1	2	110	110	1	28	2	0	0	1	2141049	1	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.622018612579709
122019101	1220191	19	1	1	214	110	2	73	5	1	0	1	2141049	1	96	12	8	20	20	20	-1	-1	-1	-1	-1	-1	96	.429347340550604
122019102	1220191	19	1	2	214	430	1	40	5	1	0	1	2141049	1	7	96	1	8	8	8	-1	-1	-1	-1	-1	-1	7	.429347340550604
122019103	1220191	19	1	3	214	110	2	40	5	1	0	1	2141049	1	3	1	96	8	8	8	-1	-1	-1	-1	-1	-1	3	.429347340550604
122019104	1220191	19	1	4	214	110	1	19	5	1	0	1	2141049	1	19	3	3	96	13	13	-1	-1	-1	-1	-1	-1	19	.429347340550604
122019105	1220191	19	1	5	214	340	2	16	5	1	0	1	2141049	1	19	3	3	13	96	13	-1	-1	-1	-1	-1	-1	19	.429347340550604
122019106	1220191	19	1	6	214	340	2	8	5	1	0	1	2141049	1	19	3	3	13	13	96	-1	-1	-1	-1	-1	-1	19	.429347340550604
122021101	1220211	21	1	1	110	110	2	28	2	0	0	1	2141049	1	96	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.646333572264121
122021102	1220211	21	1	2	110	110	1	28	2	0	0	1	2141049	1	2	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	.646333572264121
122024101	1220241	24	1	1	214	110	2	59	2	1	0	1	2141049	1	96	20	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.490953108604981
122024102	1220241	24	1	2	214	430	2	18	2	1	0	1	2141049	1	19	96	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	.490953108604981
122024103	1220241	24	1	3	214	110	2	7	2	1	0	1	2141049	1	19	13	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	.490953108604981
122106101	1221061	6	1	1	110	110	2	30	1	2	0	1	2141377	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.949395812795841
122106102	1221061	6	1	2	110	110	1	12	1	2	0	1	2141377	1	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.949395812795841
122106103	1221061	6	1	3	110	110	1	7	1	2	0	1	2141377	1	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.949395812795841
122111101	1221111	11	1	1	110	110	1	59	1	0	0	1	2141377	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.06610404885031
122113101	1221131	13	1	1	110	110	1	59	1	0	0	1	2141377	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.06610404885031
122114101	1221141	14	1	1	110	110	2	33	2	2	1	1	2141377	1	96	1	8	8	8	-1	-1	-1	-1	-1	-1	-1	1	.989241819495724
122114102	1221141	14	1	2	110	110	1	34	2	2	1	1	2141377	1	1	96	8	8	8	-1	-1	-1	-1	-1	-1	-1	96	.989241819495724
122114103	1221141	14	1	3	110	110	2	4	2	2	1	1	2141377	1	3	3	96	13	13	-1	-1	-1	-1	-1	-1	-1	3	.989241819495724
122114104	1221141	14	1	4	110	-1	1	3	2	2	1	1	2141377	1	3	3	13	96	13	-1	-1	-1	-1	-1	-1	-1	3	.989241819495724
122114105	1221141	14	1	5	110	110	2	0	2	2	1	1	2141377	1	3	3	13	13	96	-1	-1	-1	-1	-1	-1	-1	3	.989241819495724
122121101	1221211	21	1	1	110	110	1	57	2	0	0	1	2141377	1	96	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.930734760762863
122121102	1221211	21	1	2	110	110	2	53	2	0	0	1	2141377	1	2	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	.930734760762863
122303101	1223031	3	1	1	110	110	2	80	1	0	0	1	2141078	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.00280292490996
122313101	1223131	13	1	1	110	110	1	29	2	1	1	1	2141078	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	1.10425301241801
122313102	1223131	13	1	2	110	110	2	21	2	1	1	1	2141078	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	1.10425301241801
122313103	1223131	13	1	3	110	110	2	3	2	1	1	1	2141078	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	1.10425301241801
122313104	1223131	13	1	4	110	110	1	1	2	1	1	1	2141078	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	1.10425301241801
122314101	1223141	14	1	1	110	110	2	38	2	0	0	1	2141078	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.976943753944396
122314102	1223141	14	1	2	110	110	2	16	2	0	0	1	2141078	1	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.976943753944396
122316101	1223161	16	1	1	110	110	1	41	2	2	0	1	2141078	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	1.02657753038603
122316102	1223161	16	1	2	110	110	2	33	2	2	0	1	2141078	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	1.02657753038603
122316103	1223161	16	1	3	110	110	1	14	2	2	0	1	2141078	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	1.02657753038603
122316104	1223161	16	1	4	110	110	2	11	2	2	0	1	2141078	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	1.02657753038603
122319101	1223191	19	1	1	110	110	2	38	2	0	0	1	2141078	1	96	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1.0160322415194
122319102	1223191	19	1	2	110	110	1	39	2	0	0	1	2141078	1	2	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.0160322415194
122324101	1223241	24	1	1	110	110	1	45	3	1	0	1	2141078	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	.887890190968636
122324102	1223241	24	1	2	110	110	2	38	3	1	0	1	2141078	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	.887890190968636
122324103	1223241	24	1	3	110	110	2	16	3	1	0	1	2141078	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	.887890190968636
122324104	1223241	24	1	4	110	110	1	6	3	1	0	1	2141078	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	.887890190968636
122403101	1224031	3	1	1	214	110	1	57	2	0	0	1	2141255	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.12644171530312
122403102	1224031	3	1	2	214	430	2	57	2	0	0	1	2141255	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.12644171530312
122404101	1224041	4	1	1	110	110	2	38	1	0	0	1	2141255	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.963344767131183
122406101	1224061	6	1	1	110	110	1	52	1	0	0	1	2141255	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.10555654619016
122407101	1224071	7	1	1	214	110	2	48	4	1	0	1	2141255	1	96	1	8	8	8	-1	-1	-1	-1	-1	-1	-1	1	1.30159409213469
122407102	1224071	7	1	2	214	340	1	47	4	1	0	1	2141255	1	1	96	8	8	8	-1	-1	-1	-1	-1	-1	-1	96	1.30159409213469
122407103	1224071	7	1	3	214	340	1	22	4	1	0	1	2141255	1	3	3	96	13	13	-1	-1	-1	-1	-1	-1	-1	3	1.30159409213469
122407104	1224071	7	1	4	214	340	1	19	4	1	0	1	2141255	1	3	3	13	96	13	-1	-1	-1	-1	-1	-1	-1	3	1.30159409213469
122407105	1224071	7	1	5	214	110	1	13	4	1	0	1	2141255	1	3	3	13	13	96	-1	-1	-1	-1	-1	-1	-1	3	1.30159409213469
122409101	1224091	9	1	1	110	110	2	50	1	0	0	1	2141255	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.949243089799404
122418101	1224181	18	1	1	110	110	1	37	1	0	0	1	2141255	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.25655419730079
122419101	1224191	19	1	1	214	110	2	59	4	0	0	1	2141255	1	96	1	13	13	-1	-1	-1	-1	-1	-1	-1	-1	96	1.45913346897155
122419102	1224191	19	1	2	214	110	1	60	4	0	0	1	2141255	1	1	96	8	13	-1	-1	-1	-1	-1	-1	-1	-1	1	1.45913346897155
122419103	1224191	19	1	3	214	110	2	24	4	0	0	1	2141255	1	13	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	13	1.45913346897155
122419104	1224191	19	1	4	214	430	1	22	4	0	0	1	2141255	1	13	13	13	96	-1	-1	-1	-1	-1	-1	-1	-1	13	1.45913346897155
